number,state,createdAt,mergedAt,closedAt,title,bodyText,changedFiles,additions,deletions,comments,participants,reviews,repository,duration_hours
810,MERGED,2016-10-27T20:30:06Z,2017-03-07T11:54:31Z,2017-03-07T11:54:31Z,Add Free Software,"https://github.com/johnjago/awesome-free-software
This is a list of common programs (as opposed to the other two FOSS lists which focus more on development tools) that have a Free Software Foundation approved license. The purpose of this list is to give users the ability to quickly find the best free software alternatives for many categories of applications.
ALL THE BELOW CHECKBOXES SHOULD BE DONE AND CHECKED AND THE ABOVE PLACEHOLDERS SHOULD BE FILLED IN BEFORE SUBMITTING A PULL REQUEST!

 I have read and understood the contribution guidelines and the instructions for creating a list.
 This pull request has a descriptive title. (For example: Add Node.js)
The list I added

 has been around for at least 20 days,
 is a non-generated Markdown file in a GitHub repo,
 is not a duplicate,
 only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
 contains the awesome badge on the right side of the list heading,
 has a Table of Contents section named Contents as the first section,
 has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc),
 has contribution guidelines,
 has been checked for inconsistent formatting, spelling, and grammar (This includes starting each link description with an uppercase character and ending it with a period ., and consistent naming),
 has been added at the bottom of the appropriate category.",1,1,0,{'totalCount': 6},{'totalCount': 5},{'totalCount': 2},"{'owner': 'sindresorhus', 'name': 'awesome'}",3135.4069444444444
811,MERGED,2016-10-28T01:00:41Z,2016-11-03T18:57:50Z,2016-11-03T18:57:50Z,Add Alfred Workflows,"https://github.com/derimagia/awesome-alfred-workflows
Workflows for Alfred on macOS.

 I have read and understood the contribution guidelines and the instructions for creating a list.
 This pull request has a descriptive title. (For example: Add Node.js)
The list I added

 has been around for at least 20 days,
 is a non-generated Markdown file in a GitHub repo,
 is not a duplicate,
 only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
 contains the awesome badge on the right side of the list heading,
 has a Table of Contents section named Contents as the first section,
 has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc),
 has contribution guidelines,
 has been checked for inconsistent formatting, spelling, and grammar (This includes starting each link description with an uppercase character and ending it with a period ., and consistent naming),
 has been added at the bottom of the appropriate category.",1,1,0,{'totalCount': 9},{'totalCount': 2},{'totalCount': 7},"{'owner': 'sindresorhus', 'name': 'awesome'}",161.9525
814,MERGED,2016-10-29T08:01:04Z,2016-11-20T06:43:26Z,2016-11-20T06:43:26Z,Add Sass,"https://github.com/Famolus/awesome-scss
SCSS and Sass are tools that have been adopted and used by companies and projects worldwide. It would be a good idea to have a list of awesome Sass and SCSS frameworks, libraries, style guides, articles, and resources for people to discover more awesome things.
ALL THE BELOW CHECKBOXES SHOULD BE DONE AND CHECKED AND THE ABOVE PLACEHOLDERS SHOULD BE FILLED IN BEFORE SUBMITTING A PULL REQUEST!

 I have read and understood the contribution guidelines and the instructions for creating a list.
 This pull request has a descriptive title. (For example: Add Node.js)
The list I added

 has been around for at least 20 days,
 is a non-generated Markdown file in a GitHub repo,
 is not a duplicate,
 only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
 contains the awesome badge on the right side of the list heading,
 has a Table of Contents section named Contents as the first section,
 has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc),
 has contribution guidelines,
 has been checked for inconsistent formatting, spelling, and grammar (This includes starting each link description with an uppercase character and ending it with a period ., and consistent naming),
 has been added at the bottom of the appropriate category.",1,1,0,{'totalCount': 7},{'totalCount': 2},{'totalCount': 1},"{'owner': 'sindresorhus', 'name': 'awesome'}",526.7061111111111
816,MERGED,2016-11-02T13:50:31Z,2016-11-07T09:54:11Z,2016-11-07T09:54:11Z,Add Browserify,"https://github.com/ungoldman/awesome-browserify
A curated list of awesome Browserify resources, libraries, and tools.
ALL THE BELOW CHECKBOXES SHOULD BE DONE AND CHECKED AND THE ABOVE PLACEHOLDERS SHOULD BE FILLED IN BEFORE SUBMITTING A PULL REQUEST!

 I have read and understood the contribution guidelines and the instructions for creating a list.
 This pull request has a descriptive title. (For example: Add Node.js)
The list I added

 has been around for at least 20 days,
 is a non-generated Markdown file in a GitHub repo,
 is not a duplicate,
 only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
 contains the awesome badge on the right side of the list heading,
 has a Table of Contents section named Contents as the first section,
 has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc),
 has contribution guidelines,
 has been checked for inconsistent formatting, spelling, and grammar (This includes starting each link description with an uppercase character and ending it with a period ., and consistent naming),
 has been added at the bottom of the appropriate category.",1,1,0,{'totalCount': 3},{'totalCount': 2},{'totalCount': 1},"{'owner': 'sindresorhus', 'name': 'awesome'}",116.06111111111112
818,MERGED,2016-11-10T08:51:01Z,2016-11-20T06:42:53Z,2016-11-20T06:42:53Z,Add Drupal,"https://github.com/nirgn975/awesome-drupal
A collection of awesome Drupal resources to learn Drupal and it's modules.
ALL THE BELOW CHECKBOXES SHOULD BE DONE AND CHECKED AND THE ABOVE PLACEHOLDERS SHOULD BE FILLED IN BEFORE SUBMITTING A PULL REQUEST!

 I have read and understood the contribution guidelines and the instructions for creating a list.
 This pull request has a descriptive title. (For example: Add Node.js)
The list I added

 has been around for at least 20 days,
 is a non-generated Markdown file in a GitHub repo,
 is not a duplicate,
 only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
 contains the awesome badge on the right side of the list heading,
 has a Table of Contents section named Contents as the first section,
 has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc),
 has contribution guidelines,
 has been checked for inconsistent formatting, spelling, and grammar (This includes starting each link description with an uppercase character and ending it with a period ., and consistent naming),
 has been added at the bottom of the appropriate category.",1,1,0,{'totalCount': 3},{'totalCount': 2},{'totalCount': 1},"{'owner': 'sindresorhus', 'name': 'awesome'}",237.86444444444444
821,MERGED,2016-11-13T11:13:49Z,2016-12-17T10:43:18Z,2016-12-17T10:43:18Z,Add SaltStack,"https://github.com/hbokh/awesome-saltstack
""Salt is a new approach to infrastructure management built on a dynamic communication bus. Salt can be used for data-driven orchestration, remote execution for any infrastructure, configuration management for any app stack, and much more.""
This is a new list about Salt / SaltStack, added under a NEW section named ""IT automation tools"".
A section like that was missing and other future awesome-lists (e.g. about Puppet, Chef, Ansible, etc.) can be set up under this section.

 I have read and understood the contribution guidelines and the instructions for creating a list.
 This pull request has a descriptive title. (For example: Add Node.js)
The list I added

 has been around for at least 20 days,
 is a non-generated Markdown file in a GitHub repo,
 is not a duplicate,
 only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
 contains the awesome badge on the right side of the list heading,
 has a Table of Contents section named Contents as the first section,
 has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc),
 has contribution guidelines,
 has been checked for inconsistent formatting, spelling, and grammar (This includes starting each link description with an uppercase character and ending it with a period ., and consistent naming),
 has been added at the bottom of the appropriate category.



Added a new section with a new awesome list ""Awesome SaltStack"".
Other awesome lists to be placed here in the future could be about Puppet, Chef, Ansible, etc.",1,1,0,{'totalCount': 10},{'totalCount': 3},{'totalCount': 2},"{'owner': 'sindresorhus', 'name': 'awesome'}",815.4913888888889
830,MERGED,2016-11-27T23:18:23Z,2016-12-17T10:56:01Z,2016-12-17T10:56:01Z,Add NLP with Ruby,"https://github.com/arbox/nlp-with-ruby
This list encompasses Ruby related projects for processing natural language texts. It it an attempt to create a curated list with only working software and no dead links. The list is focused only on Ruby so it does not duplicate available lists.
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,1,0,{'totalCount': 4},{'totalCount': 2},{'totalCount': 2},"{'owner': 'sindresorhus', 'name': 'awesome'}",467.6272222222222
834,MERGED,2016-12-01T12:36:41Z,2017-01-10T08:59:50Z,2017-01-10T08:59:50Z,Add Information Retrieval,"https://github.com/harpribot/awesome-information-retrieval
Information Retrieval and Web Search is a field which involves finding relevant information for a given query, be it for as simple as a database search, or as complicated as a web search (Eg - Google, Bing, Yahoo). There has been renewed interest in this field, thanks to Deep Learning and Vector Space Modeling. Finding content that is both relevant to the user, and has high topic relevance is the key point of research in this field. However, many don't know about the different resources available at out disposal. It would be a good idea to have a list of Awesome Information Retrieval and Web Search, for people to discover resources and make this field even more awesome.
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

 I have read and understood the contribution guidelines and the instructions for creating a list.
 This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
 The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

 has been around for at least 30 days,
 is the result of hard work and is the best I could possibly produce,
 is a non-generated Markdown file in a GitHub repo,
 is not a duplicate,
 includes a succinct description of the project/theme at the top (example),
 includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
 only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
 contains the awesome badge on the right side of the list heading,
 has a Table of Contents section named Contents as the first section,
 has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
 has contribution guidelines,
 doesn't include a Travis badge,
 has been checked for inconsistent formatting, spelling, and grammar:

 Each link description starts with an uppercase character and ends with a period.
 Drop all the A / An prefixes in the descriptions.
 Consistent naming. For example, Node.js, not NodeJS or node.js.",1,1,0,{'totalCount': 14},{'totalCount': 3},{'totalCount': 7},"{'owner': 'sindresorhus', 'name': 'awesome'}",956.3858333333334
842,CLOSED,2016-12-10T15:06:02Z,,2017-01-16T16:23:13Z,Add Front-End design elements,"https://github.com/gauthamzz/FrontendDesignElements
[Its a list of popular quick look up front end design elements.]
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,2,1,{'totalCount': 9},{'totalCount': 3},{'totalCount': 2},"{'owner': 'sindresorhus', 'name': 'awesome'}",889.2863888888888
845,MERGED,2016-12-15T12:24:08Z,2017-03-14T18:05:53Z,2017-03-14T18:05:53Z,Add Less,"https://github.com/LucasBassetti/awesome-less
Less is a CSS pre-processor, meaning that it extends the CSS language, adding features that allow variables, mixins, functions and many other techniques that allow you to make CSS that is more maintainable, themeable and extendable. It would be a good idea to have a list of awesome Less frameworks, libraries, style guides, articles, and resources for people to discover more awesome things.
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

 I have read and understood the contribution guidelines and the instructions for creating a list.
 This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
 The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
 The list I added

 has been around for at least 30 days,
 is the result of hard work and is the best I could possibly produce,
 is a non-generated Markdown file in a GitHub repo,
 is not a duplicate,
 includes a succinct description of the project/theme at the top (example),
 includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
 only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
 contains the awesome badge on the right side of the list heading,
 has a Table of Contents section named Contents as the first section,
 has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
 has contribution guidelines,
 doesn't include a Travis badge,
 has been checked for inconsistent formatting, spelling, and grammar:

 Each link description starts with an uppercase character and ends with a period.
 Drop all the A / An prefixes in the descriptions.
 Consistent naming. For example, Node.js, not NodeJS or node.js.",1,1,0,{'totalCount': 5},{'totalCount': 3},{'totalCount': 1},"{'owner': 'sindresorhus', 'name': 'awesome'}",2141.695833333333
846,MERGED,2016-12-17T13:50:15Z,2017-01-10T12:17:46Z,2017-01-10T12:17:46Z,Add Python Asyncio,"https://github.com/timofurrer/awesome-asyncio
A curated list of awesome Python asyncio frameworks, libraries, software and resources.
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,1,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 3},"{'owner': 'sindresorhus', 'name': 'awesome'}",574.4586111111112
851,MERGED,2016-12-24T21:43:58Z,2017-01-18T16:04:48Z,2017-01-18T16:04:48Z,Add Qt,"https://github.com/JesseTG/awesome-qt
Qt is a popular framework for desktop (and recently mobile) application development.  Some well-known software uses it, too.  This lists includes libraries, tools, blogs, and books that are useful for beginners and experts alike.
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,1,0,{'totalCount': 8},{'totalCount': 2},{'totalCount': 1},"{'owner': 'sindresorhus', 'name': 'awesome'}",594.3472222222222
852,CLOSED,2016-12-29T13:42:59Z,,2017-02-20T06:32:10Z,Add Website Screenshots,"https://github.com/deadcoder0904/awesome-website-screenshots
Awesome Website Screenshots is a curation of some projects, websites or mockups that allow to create different screenshots in different resolutions with different frames.
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,2,0,{'totalCount': 7},{'totalCount': 2},{'totalCount': 1},"{'owner': 'sindresorhus', 'name': 'awesome'}",1264.8197222222223
857,CLOSED,2017-01-04T14:18:02Z,,2017-03-07T14:34:21Z,Add WebSockets,"https://github.com/facundofarias/awesome-websockets
Resources about WebSockets and its support of different languages.
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Table of Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,4,1,{'totalCount': 5},{'totalCount': 4},{'totalCount': 3},"{'owner': 'sindresorhus', 'name': 'awesome'}",1488.2719444444444
859,CLOSED,2017-01-07T12:10:17Z,,2017-04-20T02:50:36Z,Add WebExtensions,"https://github.com/bfred-it/Awesome-WebExtensions
WebExtensions is the name Mozilla gave to Chrome extensions that are now being supported by Firefox and Edge: https://developer.mozilla.org/en-US/Add-ons/WebExtensions/Browser_support_for_JavaScript_APIs
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,1,0,{'totalCount': 6},{'totalCount': 4},{'totalCount': 1},"{'owner': 'sindresorhus', 'name': 'awesome'}",2462.6719444444443
866,CLOSED,2017-01-17T10:50:02Z,,2017-02-13T18:09:45Z,Add AdonisJS,"Previous PR: #788
https://github.com/zgabievi/awesome-adonisjs
A curated list of awesome bookmarks, packages, tutorials, videos and other cool resources from the AdonisJS ecosystem.
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,1,0,{'totalCount': 4},{'totalCount': 2},{'totalCount': 1},"{'owner': 'sindresorhus', 'name': 'awesome'}",655.3286111111111
871,MERGED,2017-01-21T11:08:33Z,2017-02-18T20:30:03Z,2017-02-18T20:30:03Z,"Create Business, Work and Networking sections","References #550
I noticed that there were quite a few resources related to these three topics in the misc section so this organised them a bit.
As this is a fairly big change, would look for some feedback based on this.",1,29,14,{'totalCount': 1},{'totalCount': 2},{'totalCount': 2},"{'owner': 'sindresorhus', 'name': 'awesome'}",681.3583333333333
878,MERGED,2017-01-30T06:32:23Z,2017-02-20T09:39:06Z,2017-02-20T09:39:06Z,Add No-Login Web Apps,"https://github.com/aviaryan/awesome-no-login-web-apps
It is a curated list of awesome web apps that work without requesting you to create an account. This list will help users to do common tasks without having to download a software or create web accounts.
PS - I have not added a banner image to the list yet, the reason being I am not good in design. I would love a PR about it. I am still going on with this PR because I saw some lists in this list of lists without a logo/illustration.
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,1,0,{'totalCount': 6},{'totalCount': 4},{'totalCount': 3},"{'owner': 'sindresorhus', 'name': 'awesome'}",507.1119444444444
882,CLOSED,2017-02-06T21:52:01Z,,2017-09-11T18:25:55Z,Add Write-Ups and POCs,"https://github.com/dhaval17/awesome-writeups
The List contains the WriteUps and POCs of security vulnerabilities
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,2,0,{'totalCount': 12},{'totalCount': 5},{'totalCount': 4},"{'owner': 'sindresorhus', 'name': 'awesome'}",5204.565
